service_code,zone_id,zone_label,country_codes,postal_codes,cities,zone_min_weight,zone_max_weight,rate,cost,zone_transit_days
royal_mail_international_tracked_small_parcel,world_zone_2,Rest of World Zone 2,PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,1250,1500.001,34.90,34.90,
royal_mail_international_tracked_small_parcel,world_zone_2,Rest of World Zone 2,PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,1500,2000.001,37.55,37.55,
royal_mail_international_tracked_medium_parcel,europe_zone_1,France,FR,,,0,1000.001,11.75,11.75,
royal_mail_international_tracked_medium_parcel,europe_zone_1,France,FR,,,1000,2000.001,11.75,11.75,
royal_mail_international_tracked_medium_parcel,europe_zone_1,France,FR,,,2000,3000.001,13.20,13.20,
royal_mail_international_tracked_medium_parcel,europe_zone_1,France,FR,,,3000,4000.001,13.20,13.20,
royal_mail_international_tracked_medium_parcel,europe_zone_1,France,FR,,,4000,5000.001,13.20,13.20,
royal_mail_international_tracked_medium_parcel,europe_zone_1,France,FR,,,5000,7500.001,15.80,15.80,
royal_mail_international_tracked_medium_parcel,europe_zone_1,France,FR,,,7500,10000.001,15.80,15.80,
royal_mail_international_tracked_medium_parcel,europe_zone_1,France,FR,,,10000,15000.001,20.35,20.35,
royal_mail_international_tracked_medium_parcel,europe_zone_1,France,FR,,,15000,20000.001,20.35,20.35,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Germany,DE,,,0,1000.001,11.70,11.70,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Germany,DE,,,1000,2000.001,11.70,11.70,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Germany,DE,,,2000,3000.001,12.60,12.60,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Germany,DE,,,3000,4000.001,13.70,13.70,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Germany,DE,,,4000,5000.001,14.35,14.35,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Germany,DE,,,5000,7500.001,15.75,15.75,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Germany,DE,,,7500,10000.001,19.35,19.35,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Germany,DE,,,10000,15000.001,29.80,29.80,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Germany,DE,,,15000,20000.001,37.45,37.45,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Ireland,IE,,,0,1000.001,11.10,11.10,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Ireland,IE,,,1000,2000.001,11.10,11.10,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Ireland,IE,,,2000,3000.001,11.30,11.30,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Ireland,IE,,,3000,4000.001,12.10,12.10,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Ireland,IE,,,4000,5000.001,13.40,13.40,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Ireland,IE,,,5000,7500.001,15.40,15.40,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Ireland,IE,,,7500,10000.001,16.70,16.70,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Ireland,IE,,,10000,15000.001,18.85,18.85,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Ireland,IE,,,15000,20000.001,19.95,19.95,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Rest of Europe Zone 1,DK:MC,,,0,1000.001,14.30,14.30,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Rest of Europe Zone 1,DK:MC,,,1000,2000.001,15.20,15.20,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Rest of Europe Zone 1,DK:MC,,,2000,3000.001,17.35,17.35,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Rest of Europe Zone 1,DK:MC,,,3000,4000.001,17.85,17.85,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Rest of Europe Zone 1,DK:MC,,,4000,5000.001,18.40,18.40,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Rest of Europe Zone 1,DK:MC,,,5000,7500.001,24.05,24.05,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Rest of Europe Zone 1,DK:MC,,,7500,10000.001,29.25,29.25,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Rest of Europe Zone 1,DK:MC,,,10000,15000.001,39.65,39.65,
royal_mail_international_tracked_medium_parcel,europe_zone_1,Rest of Europe Zone 1,DK:MC,,,15000,20000.001,49.45,49.45,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Belgium,BE,,,0,1000.001,13.00,13.00,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Belgium,BE,,,1000,2000.001,16.10,16.10,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Belgium,BE,,,2000,3000.001,18.65,18.65,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Belgium,BE,,,3000,4000.001,33.60,33.60,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Belgium,BE,,,4000,5000.001,36.65,36.65,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Belgium,BE,,,5000,7500.001,54.45,54.45,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Belgium,BE,,,7500,10000.001,58.10,58.10,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Belgium,BE,,,10000,15000.001,78.60,78.60,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Belgium,BE,,,15000,20000.001,95.10,95.10,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Italy,IT,,,0,1000.001,14.05,14.05,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Italy,IT,,,1000,2000.001,16.95,16.95,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Italy,IT,,,2000,3000.001,19.80,19.80,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Italy,IT,,,3000,4000.001,25.20,25.20,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Italy,IT,,,4000,5000.001,28.00,28.00,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Italy,IT,,,5000,7500.001,31.90,31.90,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Italy,IT,,,7500,10000.001,37.50,37.50,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Italy,IT,,,10000,15000.001,55.40,55.40,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Italy,IT,,,15000,20000.001,67.90,67.90,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Netherlands,NL,,,0,1000.001,12.35,12.35,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Netherlands,NL,,,1000,2000.001,13.70,13.70,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Netherlands,NL,,,2000,3000.001,15.85,15.85,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Netherlands,NL,,,3000,4000.001,28.55,28.55,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Netherlands,NL,,,4000,5000.001,31.15,31.15,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Netherlands,NL,,,5000,7500.001,46.30,46.30,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Netherlands,NL,,,7500,10000.001,63.40,63.40,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Netherlands,NL,,,10000,15000.001,79.00,79.00,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Netherlands,NL,,,15000,20000.001,95.00,95.00,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Poland,PL,,,0,1000.001,13.55,13.55,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Poland,PL,,,1000,2000.001,16.40,16.40,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Poland,PL,,,2000,3000.001,19.00,19.00,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Poland,PL,,,3000,4000.001,29.10,29.10,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Poland,PL,,,4000,5000.001,37.40,37.40,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Poland,PL,,,5000,7500.001,54.45,54.45,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Poland,PL,,,7500,10000.001,74.55,74.55,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Poland,PL,,,10000,15000.001,85.65,85.65,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Poland,PL,,,15000,20000.001,109.25,109.25,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Romania,RO,,,0,1000.001,17.85,17.85,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Romania,RO,,,1000,2000.001,20.70,20.70,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Romania,RO,,,2000,3000.001,23.30,23.30,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Romania,RO,,,3000,4000.001,32.90,32.90,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Romania,RO,,,4000,5000.001,41.70,41.70,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Romania,RO,,,5000,7500.001,54.45,54.45,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Romania,RO,,,7500,10000.001,74.55,74.55,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Romania,RO,,,10000,15000.001,85.65,85.65,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Romania,RO,,,15000,20000.001,109.25,109.25,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Spain,ES,,,0,1000.001,14.80,14.80,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Spain,ES,,,1000,2000.001,17.10,17.10,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Spain,ES,,,2000,3000.001,19.80,19.80,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Spain,ES,,,3000,4000.001,24.50,24.50,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Spain,ES,,,4000,5000.001,29.00,29.00,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Spain,ES,,,5000,7500.001,38.00,38.00,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Spain,ES,,,7500,10000.001,46.00,46.00,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Spain,ES,,,10000,15000.001,55.00,55.00,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Spain,ES,,,15000,20000.001,60.00,60.00,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Sweden,SE,,,0,1000.001,13.00,13.00,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Sweden,SE,,,1000,2000.001,16.10,16.10,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Sweden,SE,,,2000,3000.001,18.65,18.65,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Sweden,SE,,,3000,4000.001,29.95,29.95,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Sweden,SE,,,4000,5000.001,36.65,36.65,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Sweden,SE,,,5000,7500.001,53.40,53.40,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Sweden,SE,,,7500,10000.001,73.10,73.10,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Sweden,SE,,,10000,15000.001,83.60,83.60,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Sweden,SE,,,15000,20000.001,107.10,107.10,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Rest of Europe Zone 2,AT:LV:PT:LT:LU:BG:MT:HR:CY:CZ:SK:EE:SI:FI:GR:HU,,,0,1000.001,13.55,13.55,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Rest of Europe Zone 2,AT:LV:PT:LT:LU:BG:MT:HR:CY:CZ:SK:EE:SI:FI:GR:HU,,,1000,2000.001,16.40,16.40,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Rest of Europe Zone 2,AT:LV:PT:LT:LU:BG:MT:HR:CY:CZ:SK:EE:SI:FI:GR:HU,,,2000,3000.001,19.00,19.00,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Rest of Europe Zone 2,AT:LV:PT:LT:LU:BG:MT:HR:CY:CZ:SK:EE:SI:FI:GR:HU,,,3000,4000.001,34.25,34.25,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Rest of Europe Zone 2,AT:LV:PT:LT:LU:BG:MT:HR:CY:CZ:SK:EE:SI:FI:GR:HU,,,4000,5000.001,37.40,37.40,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Rest of Europe Zone 2,AT:LV:PT:LT:LU:BG:MT:HR:CY:CZ:SK:EE:SI:FI:GR:HU,,,5000,7500.001,55.55,55.55,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Rest of Europe Zone 2,AT:LV:PT:LT:LU:BG:MT:HR:CY:CZ:SK:EE:SI:FI:GR:HU,,,7500,10000.001,68.55,68.55,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Rest of Europe Zone 2,AT:LV:PT:LT:LU:BG:MT:HR:CY:CZ:SK:EE:SI:FI:GR:HU,,,10000,15000.001,78.65,78.65,
royal_mail_international_tracked_medium_parcel,europe_zone_2,Rest of Europe Zone 2,AT:LV:PT:LT:LU:BG:MT:HR:CY:CZ:SK:EE:SI:FI:GR:HU,,,15000,20000.001,85.25,85.25,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Norway,NO:SJ,,,0,1000.001,16.65,16.65,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Norway,NO:SJ,,,1000,2000.001,23.35,23.35,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Norway,NO:SJ,,,2000,3000.001,27.30,27.30,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Norway,NO:SJ,,,3000,4000.001,34.55,34.55,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Norway,NO:SJ,,,4000,5000.001,40.65,40.65,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Norway,NO:SJ,,,5000,7500.001,56.85,56.85,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Norway,NO:SJ,,,7500,10000.001,77.65,77.65,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Norway,NO:SJ,,,10000,15000.001,99.85,99.85,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Norway,NO:SJ,,,15000,20000.001,129.60,129.60,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Switzerland,CH,,,0,1000.001,16.35,16.35,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Switzerland,CH,,,1000,2000.001,21.55,21.55,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Switzerland,CH,,,2000,3000.001,26.80,26.80,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Switzerland,CH,,,3000,4000.001,33.85,33.85,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Switzerland,CH,,,4000,5000.001,39.90,39.90,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Switzerland,CH,,,5000,7500.001,50.00,50.00,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Switzerland,CH,,,7500,10000.001,59.00,59.00,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Switzerland,CH,,,10000,15000.001,75.00,75.00,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Switzerland,CH,,,15000,20000.001,94.00,94.00,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Turkey,TR,,,0,1000.001,16.30,16.30,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Turkey,TR,,,1000,2000.001,23.25,23.25,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Turkey,TR,,,2000,3000.001,27.35,27.35,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Turkey,TR,,,3000,4000.001,34.85,34.85,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Turkey,TR,,,4000,5000.001,41.25,41.25,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Turkey,TR,,,5000,7500.001,58.00,58.00,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Turkey,TR,,,7500,10000.001,79.60,79.60,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Turkey,TR,,,10000,15000.001,102.00,102.00,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Turkey,TR,,,15000,20000.001,117.00,117.00,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Rest of Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:BY:RU:BA:SM:FO:RS:GE:GI:TJ:GL:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,0,1000.001,17.30,17.30,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Rest of Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:BY:RU:BA:SM:FO:RS:GE:GI:TJ:GL:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,1000,2000.001,24.25,24.25,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Rest of Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:BY:RU:BA:SM:FO:RS:GE:GI:TJ:GL:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,2000,3000.001,28.35,28.35,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Rest of Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:BY:RU:BA:SM:FO:RS:GE:GI:TJ:GL:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,3000,4000.001,35.85,35.85,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Rest of Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:BY:RU:BA:SM:FO:RS:GE:GI:TJ:GL:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,4000,5000.001,42.25,42.25,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Rest of Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:BY:RU:BA:SM:FO:RS:GE:GI:TJ:GL:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,5000,7500.001,59.00,59.00,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Rest of Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:BY:RU:BA:SM:FO:RS:GE:GI:TJ:GL:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,7500,10000.001,80.60,80.60,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Rest of Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:BY:RU:BA:SM:FO:RS:GE:GI:TJ:GL:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,10000,15000.001,103.00,103.00,
royal_mail_international_tracked_medium_parcel,europe_zone_3,Rest of Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:BY:RU:BA:SM:FO:RS:GE:GI:TJ:GL:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,15000,20000.001,118.00,118.00,
royal_mail_international_tracked_medium_parcel,world_zone_3,USA,US,,,0,1000.001,25.20,25.20,
royal_mail_international_tracked_medium_parcel,world_zone_3,USA,US,,,1000,2000.001,31.50,31.50,
royal_mail_international_tracked_medium_parcel,world_zone_3,USA,US,,,2000,3000.001,32.40,32.40,
royal_mail_international_tracked_medium_parcel,world_zone_3,USA,US,,,3000,4000.001,39.80,39.80,
royal_mail_international_tracked_medium_parcel,world_zone_3,USA,US,,,4000,5000.001,45.50,45.50,
royal_mail_international_tracked_medium_parcel,world_zone_3,USA,US,,,5000,7500.001,59.50,59.50,
royal_mail_international_tracked_medium_parcel,world_zone_3,USA,US,,,7500,10000.001,76.00,76.00,
royal_mail_international_tracked_medium_parcel,world_zone_3,USA,US,,,10000,15000.001,110.70,110.70,
royal_mail_international_tracked_medium_parcel,world_zone_3,USA,US,,,15000,20000.001,133.00,133.00,
royal_mail_international_tracked_medium_parcel,world_zone_1,Brazil,BR,,,0,1000.001,25.85,25.85,
royal_mail_international_tracked_medium_parcel,world_zone_1,Brazil,BR,,,1000,2000.001,28.80,28.80,
royal_mail_international_tracked_medium_parcel,world_zone_1,Brazil,BR,,,2000,3000.001,29.85,29.85,
royal_mail_international_tracked_medium_parcel,world_zone_1,Brazil,BR,,,3000,4000.001,38.90,38.90,
royal_mail_international_tracked_medium_parcel,world_zone_1,Brazil,BR,,,4000,5000.001,48.40,48.40,
royal_mail_international_tracked_medium_parcel,world_zone_1,Brazil,BR,,,5000,7500.001,65.35,65.35,
royal_mail_international_tracked_medium_parcel,world_zone_1,Brazil,BR,,,7500,10000.001,99.75,99.75,
royal_mail_international_tracked_medium_parcel,world_zone_1,Brazil,BR,,,10000,15000.001,125.95,125.95,
royal_mail_international_tracked_medium_parcel,world_zone_1,Brazil,BR,,,15000,20000.001,173.40,173.40,
royal_mail_international_tracked_medium_parcel,world_zone_1,Canada,CA,,,0,1000.001,24.10,24.10,
royal_mail_international_tracked_medium_parcel,world_zone_1,Canada,CA,,,1000,2000.001,25.05,25.05,
royal_mail_international_tracked_medium_parcel,world_zone_1,Canada,CA,,,2000,3000.001,29.40,29.40,
royal_mail_international_tracked_medium_parcel,world_zone_1,Canada,CA,,,3000,4000.001,32.85,32.85,
royal_mail_international_tracked_medium_parcel,world_zone_1,Canada,CA,,,4000,5000.001,37.90,37.90,
royal_mail_international_tracked_medium_parcel,world_zone_1,Canada,CA,,,5000,7500.001,48.25,48.25,
royal_mail_international_tracked_medium_parcel,world_zone_1,Canada,CA,,,7500,10000.001,63.25,63.25,
royal_mail_international_tracked_medium_parcel,world_zone_1,Canada,CA,,,10000,15000.001,65.00,65.00,
royal_mail_international_tracked_medium_parcel,world_zone_1,Canada,CA,,,15000,20000.001,68.80,68.80,
royal_mail_international_tracked_medium_parcel,world_zone_1,China,CN,,,0,1000.001,25.35,25.35,
royal_mail_international_tracked_medium_parcel,world_zone_1,China,CN,,,1000,2000.001,28.25,28.25,
royal_mail_international_tracked_medium_parcel,world_zone_1,China,CN,,,2000,3000.001,33.45,33.45,
royal_mail_international_tracked_medium_parcel,world_zone_1,China,CN,,,3000,4000.001,39.15,39.15,
royal_mail_international_tracked_medium_parcel,world_zone_1,China,CN,,,4000,5000.001,46.95,46.95,
royal_mail_international_tracked_medium_parcel,world_zone_1,China,CN,,,5000,7500.001,54.05,54.05,
royal_mail_international_tracked_medium_parcel,world_zone_1,China,CN,,,7500,10000.001,67.80,67.80,
royal_mail_international_tracked_medium_parcel,world_zone_1,China,CN,,,10000,15000.001,93.50,93.50,
royal_mail_international_tracked_medium_parcel,world_zone_1,China,CN,,,15000,20000.001,110.00,110.00,
royal_mail_international_tracked_medium_parcel,world_zone_1,Hong Kong,HK,,,0,1000.001,26.35,26.35,
royal_mail_international_tracked_medium_parcel,world_zone_1,Hong Kong,HK,,,1000,2000.001,29.40,29.40,
royal_mail_international_tracked_medium_parcel,world_zone_1,Hong Kong,HK,,,2000,3000.001,31.25,31.25,
royal_mail_international_tracked_medium_parcel,world_zone_1,Hong Kong,HK,,,3000,4000.001,39.70,39.70,
royal_mail_international_tracked_medium_parcel,world_zone_1,Hong Kong,HK,,,4000,5000.001,46.90,46.90,
royal_mail_international_tracked_medium_parcel,world_zone_1,Hong Kong,HK,,,5000,7500.001,60.35,60.35,
royal_mail_international_tracked_medium_parcel,world_zone_1,Hong Kong,HK,,,7500,10000.001,79.75,79.75,
royal_mail_international_tracked_medium_parcel,world_zone_1,Hong Kong,HK,,,10000,15000.001,105.95,105.95,
royal_mail_international_tracked_medium_parcel,world_zone_1,Hong Kong,HK,,,15000,20000.001,133.40,133.40,
royal_mail_international_tracked_medium_parcel,world_zone_1,India,IN,,,0,1000.001,25.85,25.85,
royal_mail_international_tracked_medium_parcel,world_zone_1,India,IN,,,1000,2000.001,28.80,28.80,
royal_mail_international_tracked_medium_parcel,world_zone_1,India,IN,,,2000,3000.001,32.50,32.50,
royal_mail_international_tracked_medium_parcel,world_zone_1,India,IN,,,3000,4000.001,38.60,38.60,
royal_mail_international_tracked_medium_parcel,world_zone_1,India,IN,,,4000,5000.001,49.40,49.40,
royal_mail_international_tracked_medium_parcel,world_zone_1,India,IN,,,5000,7500.001,56.55,56.55,
royal_mail_international_tracked_medium_parcel,world_zone_1,India,IN,,,7500,10000.001,69.75,69.75,
royal_mail_international_tracked_medium_parcel,world_zone_1,India,IN,,,10000,15000.001,88.00,88.00,
royal_mail_international_tracked_medium_parcel,world_zone_1,India,IN,,,15000,20000.001,109.45,109.45,
royal_mail_international_tracked_medium_parcel,world_zone_1,Japan,JP,,,0,1000.001,27.40,27.40,
royal_mail_international_tracked_medium_parcel,world_zone_1,Japan,JP,,,1000,2000.001,30.55,30.55,
royal_mail_international_tracked_medium_parcel,world_zone_1,Japan,JP,,,2000,3000.001,31.35,31.35,
royal_mail_international_tracked_medium_parcel,world_zone_1,Japan,JP,,,3000,4000.001,37.90,37.90,
royal_mail_international_tracked_medium_parcel,world_zone_1,Japan,JP,,,4000,5000.001,44.40,44.40,
royal_mail_international_tracked_medium_parcel,world_zone_1,Japan,JP,,,5000,7500.001,60.35,60.35,
royal_mail_international_tracked_medium_parcel,world_zone_1,Japan,JP,,,7500,10000.001,74.75,74.75,
royal_mail_international_tracked_medium_parcel,world_zone_1,Japan,JP,,,10000,15000.001,108.95,108.95,
royal_mail_international_tracked_medium_parcel,world_zone_1,Japan,JP,,,15000,20000.001,128.40,128.40,
royal_mail_international_tracked_medium_parcel,world_zone_1,Thailand,TH,,,0,1000.001,27.40,27.40,
royal_mail_international_tracked_medium_parcel,world_zone_1,Thailand,TH,,,1000,2000.001,30.55,30.55,
royal_mail_international_tracked_medium_parcel,world_zone_1,Thailand,TH,,,2000,3000.001,34.85,34.85,
royal_mail_international_tracked_medium_parcel,world_zone_1,Thailand,TH,,,3000,4000.001,41.75,41.75,
royal_mail_international_tracked_medium_parcel,world_zone_1,Thailand,TH,,,4000,5000.001,52.35,52.35,
royal_mail_international_tracked_medium_parcel,world_zone_1,Thailand,TH,,,5000,7500.001,70.55,70.55,
royal_mail_international_tracked_medium_parcel,world_zone_1,Thailand,TH,,,7500,10000.001,99.90,99.90,
royal_mail_international_tracked_medium_parcel,world_zone_1,Thailand,TH,,,10000,15000.001,135.70,135.70,
royal_mail_international_tracked_medium_parcel,world_zone_1,Thailand,TH,,,15000,20000.001,187.05,187.05,
royal_mail_international_tracked_medium_parcel,world_zone_1,Rest of World Zone 1,,,,0,1000.001,27.90,27.90,
royal_mail_international_tracked_medium_parcel,world_zone_1,Rest of World Zone 1,,,,1000,2000.001,31.10,31.10,
royal_mail_international_tracked_medium_parcel,world_zone_1,Rest of World Zone 1,,,,2000,3000.001,35.55,35.55,
royal_mail_international_tracked_medium_parcel,world_zone_1,Rest of World Zone 1,,,,3000,4000.001,42.55,42.55,
royal_mail_international_tracked_medium_parcel,world_zone_1,Rest of World Zone 1,,,,4000,5000.001,53.35,53.35,
royal_mail_international_tracked_medium_parcel,world_zone_1,Rest of World Zone 1,,,,5000,7500.001,71.85,71.85,
royal_mail_international_tracked_medium_parcel,world_zone_1,Rest of World Zone 1,,,,7500,10000.001,107.75,107.75,
royal_mail_international_tracked_medium_parcel,world_zone_1,Rest of World Zone 1,,,,10000,15000.001,138.20,138.20,
royal_mail_international_tracked_medium_parcel,world_zone_1,Rest of World Zone 1,,,,15000,20000.001,190.50,190.50,
royal_mail_international_tracked_medium_parcel,world_zone_2,Australia,AU,,,0,1000.001,27.50,27.50,
royal_mail_international_tracked_medium_parcel,world_zone_2,Australia,AU,,,1000,2000.001,35.10,35.10,
royal_mail_international_tracked_medium_parcel,world_zone_2,Australia,AU,,,2000,3000.001,38.85,38.85,
royal_mail_international_tracked_medium_parcel,world_zone_2,Australia,AU,,,3000,4000.001,45.50,45.50,
royal_mail_international_tracked_medium_parcel,world_zone_2,Australia,AU,,,4000,5000.001,49.50,49.50,
royal_mail_international_tracked_medium_parcel,world_zone_2,Australia,AU,,,5000,7500.001,63.95,63.95,
